job_description,resume,affinity_score
"Puesto: Especialista en Marketing Digital. Ubicación: Híbrido. Experiencia requerida: 5-8 años. Educación: Maestría. Skills técnicas requeridas: TensorFlow, SQL, Java. Skills blandas: Resolución de problemas, Adaptabilidad, Gestión del tiempo, Comunicación efectiva. Idiomas: Inglés avanzado.","Experiencia: 1-3 años. Educación: Profesional en Administración. Skills: TensorFlow, Adobe Photoshop, Video editing, Marketing digital, Negociación, Agile, SAP, Diseño gráfico. Idiomas: Inglés avanzado, Inglés nativo, Francés.",2.33
"Puesto: Diseñador UX/UI. Ubicación: Bogotá. Experiencia requerida: 5-8 años. Educación: Profesional en Diseño. Skills técnicas requeridas: Java, TensorFlow, Machine Learning, C++, Keras. Skills blandas: Pensamiento crítico, Gestión del tiempo, Creatividad. Idiomas: Portugués.","Experiencia: 3-5 años. Educación: Profesional en Administración. Skills: Pensamiento crítico, Content creation, Illustrator, Tableau, Liderazgo, Agile, Video editing, Gestión de proyectos, Scrum. Idiomas: Español nativo, Francés.",3.48
"Puesto: Desarrollador Frontend. Ubicación: Remoto. Experiencia requerida: 3-5 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: Docker, React, Kubernetes, Keras, MongoDB, Python, APIs REST. Skills blandas: Gestión del tiempo, Resolución de problemas, Adaptabilidad, Pensamiento crítico. Idiomas: Portugués.","Experiencia: 5-8 años. Educación: Maestría. Skills: Pensamiento crítico, Kubernetes, Docker, Adaptabilidad, APIs REST, MongoDB, Keras, Resolución de problemas, JavaScript, Django, AWS. Idiomas: Español nativo, Inglés nativo, Inglés básico.",7.95
"Puesto: Gerente de Proyectos. Ubicación: Remoto. Experiencia requerida: 1-3 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: PostgreSQL, SQL, APIs REST, Keras, AWS, React. Skills blandas: Creatividad, Resolución de problemas. Idiomas: Inglés avanzado.","Experiencia: 1-3 años. Educación: Profesional en Administración. Skills: Figma, SAP, Branding, Django, APIs REST, Resolución de problemas, Liderazgo. Idiomas: Inglés avanzado, Inglés básico, Español nativo.",4.41
"Puesto: Ingeniero de Machine Learning. Ubicación: Barranquilla. Experiencia requerida: 1-3 años. Educación: Profesional en Diseño. Skills técnicas requeridas: TensorFlow, Keras, JavaScript, Deep Learning, APIs REST, Docker. Skills blandas: Comunicación efectiva, Creatividad. Idiomas: Inglés avanzado.","Experiencia: 8+ años. Educación: Profesional en Diseño. Skills: Deep Learning, Comunicación efectiva, Keras, Docker, Creatividad, Kubernetes, Trabajo en equipo. Idiomas: Francés, Inglés nativo.",5.89
"Puesto: Data Scientist. Ubicación: Híbrido. Experiencia requerida: 5-8 años. Educación: Maestría. Skills técnicas requeridas: Git, APIs REST, Docker, MongoDB, JavaScript. Skills blandas: Comunicación efectiva, Resolución de problemas, Trabajo en equipo. Idiomas: Francés.","Experiencia: 5-8 años. Educación: Bachiller. Skills: Machine Learning, Branding, Trabajo en equipo, SEO, Keras, Gestión del tiempo. Idiomas: Inglés nativo.",3.96
"Puesto: Gerente de Proyectos. Ubicación: Híbrido. Experiencia requerida: 3-5 años. Educación: Profesional en Administración. Skills técnicas requeridas: APIs REST, Deep Learning, JavaScript, Machine Learning. Skills blandas: Comunicación efectiva, Creatividad, Adaptabilidad. Idiomas: Inglés nativo.","Experiencia: 1-3 años. Educación: Profesional en Administración. Skills: APIs REST, Comunicación efectiva, Deep Learning, Creatividad, Adaptabilidad, Trabajo en equipo, Java, Python, JavaScript. Idiomas: Inglés básico, Inglés nativo, Inglés avanzado.",7.28
"Puesto: Especialista en Marketing Digital. Ubicación: Cali. Experiencia requerida: 5-8 años. Educación: Maestría. Skills técnicas requeridas: Deep Learning, Git, Django, AWS, Azure, MongoDB, Java. Skills blandas: Creatividad, Trabajo en equipo, Comunicación efectiva. Idiomas: Portugués.","Experiencia: 3-5 años. Educación: Doctorado. Skills: Comunicación efectiva, Django, MongoDB, Java, Creatividad, Trabajo en equipo, Azure, React, Docker, Resolución de problemas, SQL, AWS. Idiomas: Inglés intermedio.",6.55
"Puesto: Desarrollador Full Stack. Ubicación: Cali. Experiencia requerida: 1-3 años. Educación: Profesional en Administración. Skills técnicas requeridas: Azure, Docker, Django, React, TensorFlow. Skills blandas: Adaptabilidad, Creatividad, Resolución de problemas. Idiomas: Francés.","Experiencia: 0-1 años. Educación: Profesional en Administración. Skills: TensorFlow, React, Azure, Adaptabilidad, Creatividad, Django, Deep Learning, Machine Learning, Resolución de problemas, Kubernetes, Java. Idiomas: Inglés nativo, Portugués.",7.52
"Puesto: Desarrollador Full Stack. Ubicación: Remoto. Experiencia requerida: 0-1 años. Educación: Maestría. Skills técnicas requeridas: SQL, Machine Learning, Keras. Skills blandas: Gestión del tiempo, Pensamiento crítico, Resolución de problemas. Idiomas: Francés.","Experiencia: 8+ años. Educación: Técnico. Skills: Keras, Pensamiento crítico, Resolución de problemas, SQL, PostgreSQL, APIs REST, Azure, Deep Learning, Comunicación efectiva. Idiomas: Español nativo.",6.85
"Puesto: Gerente de Proyectos. Ubicación: Cali. Experiencia requerida: 5-8 años. Educación: Doctorado. Skills técnicas requeridas: SQL, Node.js, APIs REST, AWS, Java, Python, Kubernetes. Skills blandas: Comunicación efectiva, Creatividad, Resolución de problemas. Idiomas: Inglés avanzado.","Experiencia: 1-3 años. Educación: Doctorado. Skills: Creatividad, APIs REST, Negociación, Análisis financiero, Branding, PowerBI, Video editing, Gestión de proyectos. Idiomas: Inglés nativo, Inglés intermedio, Inglés avanzado.",4.25
"Puesto: Especialista en Marketing Digital. Ubicación: Bogotá. Experiencia requerida: 8+ años. Educación: Doctorado. Skills técnicas requeridas: PostgreSQL, Deep Learning, Python. Skills blandas: Adaptabilidad, Pensamiento crítico, Resolución de problemas. Idiomas: Inglés intermedio.","Experiencia: 8+ años. Educación: Técnico. Skills: Deep Learning, Pensamiento crítico, Adaptabilidad, Agile, PowerBI, Django, Java. Idiomas: Español nativo.",6.32
"Puesto: Desarrollador Backend. Ubicación: Barranquilla. Experiencia requerida: 3-5 años. Educación: Maestría. Skills técnicas requeridas: APIs REST, Git, Java, SQL. Skills blandas: Adaptabilidad, Comunicación efectiva, Gestión del tiempo. Idiomas: Portugués.","Experiencia: 3-5 años. Educación: Doctorado. Skills: Git, SQL, Adaptabilidad, Azure, AWS, Tableau, Scrum, Negociación. Idiomas: Inglés básico.",5.55
"Puesto: Analista de Datos. Ubicación: Híbrido. Experiencia requerida: 0-1 años. Educación: Doctorado. Skills técnicas requeridas: Node.js, Git, TensorFlow, PostgreSQL, Keras. Skills blandas: Adaptabilidad, Creatividad, Resolución de problemas, Gestión del tiempo. Idiomas: Francés.","Experiencia: 5-8 años. Educación: Profesional en Ingeniería. Skills: Creatividad, Adaptabilidad, Gestión del tiempo, Git, TensorFlow, Node.js, JavaScript, Docker, MongoDB, Deep Learning. Idiomas: Francés.",7.28
"Puesto: Product Manager. Ubicación: Remoto. Experiencia requerida: 1-3 años. Educación: Profesional en Administración. Skills técnicas requeridas: C++, PostgreSQL, Django, MongoDB, Java. Skills blandas: Creatividad, Adaptabilidad. Idiomas: Inglés intermedio.","Experiencia: 1-3 años. Educación: Maestría. Skills: Excel avanzado, Creatividad, Diseño gráfico, Node.js, Machine Learning, Python, Branding. Idiomas: Inglés avanzado, Francés, Inglés básico.",5.84
"Puesto: Analista de Datos. Ubicación: Cali. Experiencia requerida: 0-1 años. Educación: Profesional en Administración. Skills técnicas requeridas: PostgreSQL, Django, MongoDB. Skills blandas: Creatividad, Gestión del tiempo. Idiomas: Inglés avanzado.","Experiencia: 8+ años. Educación: Técnico. Skills: PostgreSQL, Creatividad, Django, Gestión del tiempo, Java, Python, TensorFlow, Trabajo en equipo. Idiomas: Inglés intermedio, Inglés avanzado.",9.17
"Puesto: Desarrollador Frontend. Ubicación: Híbrido. Experiencia requerida: 1-3 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: Kubernetes, Machine Learning, Node.js, C++. Skills blandas: Resolución de problemas, Comunicación efectiva, Pensamiento crítico, Gestión del tiempo. Idiomas: Inglés nativo.","Experiencia: 1-3 años. Educación: Tecnólogo. Skills: C++, Machine Learning, Resolución de problemas, Gestión del tiempo, PostgreSQL, AWS, JavaScript, Kubernetes, Tableau, SQL. Idiomas: Inglés intermedio, Inglés básico.",5.52
"Puesto: Desarrollador Frontend. Ubicación: Medellín. Experiencia requerida: 0-1 años. Educación: Maestría. Skills técnicas requeridas: Deep Learning, PostgreSQL, Python, Machine Learning, Keras. Skills blandas: Creatividad, Comunicación efectiva, Trabajo en equipo. Idiomas: Inglés avanzado.","Experiencia: 1-3 años. Educación: Doctorado. Skills: Keras, Creatividad, Deep Learning, Docker, Excel avanzado, Django, SQL, MongoDB. Idiomas: Inglés nativo, Inglés intermedio, Inglés avanzado.",6.61
"Puesto: DevOps Engineer. Ubicación: Barranquilla. Experiencia requerida: 3-5 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: Azure, JavaScript, APIs REST, Kubernetes. Skills blandas: Adaptabilidad, Creatividad. Idiomas: Inglés intermedio.","Experiencia: 8+ años. Educación: Tecnólogo. Skills: Branding, Illustrator, AWS, Marketing digital. Idiomas: Inglés intermedio.",5.56
"Puesto: Especialista en Marketing Digital. Ubicación: Cali. Experiencia requerida: 8+ años. Educación: Maestría. Skills técnicas requeridas: PostgreSQL, Git, JavaScript, APIs REST. Skills blandas: Pensamiento crítico, Trabajo en equipo, Gestión del tiempo, Comunicación efectiva. Idiomas: Francés.","Experiencia: 0-1 años. Educación: Profesional en Ingeniería. Skills: Comunicación efectiva, Trabajo en equipo, JavaScript, Docker, Deep Learning, Agile. Idiomas: Español nativo, Francés, Inglés avanzado.",2.53
"Puesto: Desarrollador Full Stack. Ubicación: Cali. Experiencia requerida: 3-5 años. Educación: Maestría. Skills técnicas requeridas: Java, Deep Learning, Docker. Skills blandas: Comunicación efectiva, Gestión del tiempo, Pensamiento crítico. Idiomas: Portugués.","Experiencia: 3-5 años. Educación: Profesional en Ingeniería. Skills: Pensamiento crítico, Gestión del tiempo, Deep Learning, Docker, C++, React, Azure, Kubernetes. Idiomas: Francés.",5.73
"Puesto: Especialista en Marketing Digital. Ubicación: Barranquilla. Experiencia requerida: 0-1 años. Educación: Maestría. Skills técnicas requeridas: MongoDB, AWS, Django, Azure, Kubernetes, React, JavaScript. Skills blandas: Resolución de problemas, Comunicación efectiva, Trabajo en equipo. Idiomas: Inglés intermedio.","Experiencia: 1-3 años. Educación: Profesional en Ingeniería. Skills: AWS, Trabajo en equipo, MongoDB, Azure, Kubernetes, Resolución de problemas, Comunicación efectiva, Docker, APIs REST. Idiomas: Inglés básico.",7.31
"Puesto: Product Manager. Ubicación: Barranquilla. Experiencia requerida: 3-5 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: PostgreSQL, TensorFlow, Django, Deep Learning, SQL, Azure, Machine Learning. Skills blandas: Comunicación efectiva, Pensamiento crítico, Resolución de problemas. Idiomas: Francés.","Experiencia: 8+ años. Educación: Profesional en Ingeniería. Skills: Django, Machine Learning, Comunicación efectiva, PostgreSQL, Resolución de problemas, Deep Learning, Azure, SQL, MongoDB, React, Docker, APIs REST, JavaScript. Idiomas: Inglés intermedio.",8.77
"Puesto: Desarrollador Frontend. Ubicación: Medellín. Experiencia requerida: 3-5 años. Educación: Profesional en Administración. Skills técnicas requeridas: Docker, Azure, MongoDB. Skills blandas: Adaptabilidad, Comunicación efectiva, Pensamiento crítico, Creatividad. Idiomas: Inglés intermedio.","Experiencia: 3-5 años. Educación: Doctorado. Skills: Creatividad, MongoDB, Docker, Azure, Comunicación efectiva, Adaptabilidad, Pensamiento crítico, Gestión del tiempo, Java, JavaScript, Node.js. Idiomas: Francés.",9.72
"Puesto: Desarrollador Full Stack. Ubicación: Medellín. Experiencia requerida: 8+ años. Educación: Profesional en Diseño. Skills técnicas requeridas: C++, Git, Django, Node.js. Skills blandas: Pensamiento crítico, Comunicación efectiva. Idiomas: Portugués.","Experiencia: 5-8 años. Educación: Técnico. Skills: Comunicación efectiva, Django, Deep Learning, AWS, MongoDB, Negociación, APIs REST. Idiomas: Inglés avanzado, Inglés intermedio, Inglés básico.",4.45
"Puesto: Analista Financiero. Ubicación: Barranquilla. Experiencia requerida: 1-3 años. Educación: Maestría. Skills técnicas requeridas: SQL, Python, Machine Learning, Docker. Skills blandas: Resolución de problemas, Comunicación efectiva, Creatividad, Gestión del tiempo. Idiomas: Inglés avanzado.","Experiencia: 8+ años. Educación: Doctorado. Skills: Comunicación efectiva, Machine Learning, Docker, APIs REST, React, Gestión de proyectos, AWS, Liderazgo, SQL. Idiomas: Inglés nativo.",7.97
"Puesto: DevOps Engineer. Ubicación: Híbrido. Experiencia requerida: 1-3 años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: Java, Python, Docker. Skills blandas: Comunicación efectiva, Creatividad. Idiomas: Inglés avanzado.","Experiencia: 0-1 años. Educación: Doctorado. Skills: Docker, Illustrator, Negociación, Tableau. Idiomas: Inglés avanzado, Español nativo, Portugués.",4.4
"Puesto: Desarrollador Full Stack. Ubicación: Barranquilla. Experiencia requerida: 1-3 años. Educación: Profesional en Administración. Skills técnicas requeridas: Machine Learning, MongoDB, Deep Learning, Python, Docker, AWS, JavaScript. Skills blandas: Trabajo en equipo, Gestión del tiempo, Adaptabilidad, Comunicación efectiva. Idiomas: Francés.","Experiencia: 1-3 años. Educación: Profesional en Administración. Skills: AWS, Docker, JavaScript, MongoDB, Git, PostgreSQL, PowerBI, Machine Learning, Scrum. Idiomas: Francés, Español nativo, Portugués.",5.1
"Puesto: DevOps Engineer. Ubicación: Barranquilla. Experiencia requerida: 8+ años. Educación: Profesional en Ingeniería. Skills técnicas requeridas: Python, React, JavaScript, Git, Docker, TensorFlow. Skills blandas: Gestión del tiempo, Resolución de problemas. Idiomas: Inglés intermedio.","Experiencia: 8+ años. Educación: Bachiller. Skills: Resolución de problemas, JavaScript, Python, Tableau, TensorFlow, Azure. Idiomas: Francés.",5.94
"Puesto: Analista Financiero. Ubicación: Cali. Experiencia requerida: 8+ años. Educación: Profesional en Diseño. Skills técnicas requeridas: AWS, JavaScript, Deep Learning, React. Skills blandas: Adaptabilidad, Comunicación efectiva, Gestión del tiempo, Pensamiento crítico. Idiomas: Inglés avanzado.","Experiencia: 8+ años. Educación: Maestría. Skills: Adaptabilidad, React, Illustrator, PowerBI, C++, Node.js, Agile, Kubernetes, SQL, Excel avanzado. Idiomas: Español nativo, Portugués.",4.82
"Puesto: Desarrollador Frontend. Ubicación: Medellín. Experiencia requerida: 0-1 años. Educación: Doctorado. Skills técnicas requeridas: MongoDB, AWS, Docker, React. Skills blandas: Creatividad, Adaptabilidad, Pensamiento crítico. Idiomas: Inglés avanzado.","Experiencia: 3-5 años. Educación: Técnico. Skills: SQL, React, MongoDB, Deep Learning, SAP, Trabajo en equipo, Pensamiento crítico, Resolución de problemas, Análisis financiero. Idiomas: Español nativo.",7.54
"Puesto: Analista de Datos. Ubicación: Cali. Experiencia requerida: 8+ años. Educación: Doctorado. Skills técnicas requeridas: JavaScript, React, Docker. Skills blandas: Pensamiento crítico, Adaptabilidad. Idiomas: Inglés intermedio.","Experiencia: 5-8 años. Educación: Técnico. Skills: Docker, JavaScript, Excel avanzado, Agile, Keras, Kubernetes, Python, TensorFlow, Git. Idiomas: Inglés nativo, Inglés básico, Francés.",5.16
